# FILE_NAME,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,NAXIS3,EXTEND,BZERO,DATE-OBS,OBJECT,UT,UT-END,UT-STR,HST,HST-END,HST-STR,MJD,MJD-END,MJD-STR,FRAMEID,EXPTIME,DATA-TYP,OBSERVAT,TELESCOP,INSTRUME,TIMESYS,PROP-ID,OBSERVER,OBS-ALOC,OBS-MOD,RADESYS,LONPOLE,RA,DEC,EQUINOX,TELFOCUS,FOC-VAL,AIRMASS,ZD,AZIMUTH,ALTITUDE,FOC-POS,AUTOGUID,M2-TYPE,OUT-HUM,OUT-PRS,OUT-TMP,OUT-WND,U_CAMERA,U_AQTINT,U_AQNCYC,U_FLCOFF,U_AQSDEL,U_AQDTIM,U_HWPANG,U_NLOOPS,U_LOOPIT,U_NPOLST,U_PLSTIT,U_ORGDIR,U_OGFNAM,U_OGFNUM,U_EMGAIN,U_QWP1,U_QWP2,U_FILTER,U_MASK,U_MANGLE,U_AOHWP,D_SADC,D_SADCA1,D_SADCA2,D_SADCDC,D_SADCFC,D_SADCMD,D_SADCPA,D_SADCP,D_SADCRA,D_SADCST,D_BS1,D_BS1P,D_BS1S,D_BS2,D_BS2P,D_BS2S,D_ENSHUT,D_BNCHI,D_BNCHO,D_BNCTI,D_BNCTO,D_IMRANG,D_IMRDEC,D_IMRMOD,D_IMRPAD,D_IMRPAP,D_IMRRA,D_IMR,D_ADFG,D_DMCMTX,D_DMGAIN,D_HDFG,D_HTTG,D_LDFG,D_LOOP,D_LTTG,D_PSUBG,D_STTG,D_TTCMTX,D_TTGAIN,D_WTTG,DATE,DARK_SUBTRACTED_TOTAL_MEDIAN_FLUX_FLC_1,DARK_SUBTRACTED_TOTAL_MEDIAN_FLUX_FLC_2,DARK_SUBTRACTED_TOTAL_FLUX_STD_FLC_1,DARK_SUBTRACTED_TOTAL_FLUX_STD_FLC_2,DARK_SUBTRACTED_TOTAL_FLUX_PHOTON_NOISE_FLC_1,DARK_SUBTRACTED_TOTAL_FLUX_PHOTON_NOISE_FLC_2,DARK_SUBTRACTED_TOTAL_FLUX_SEM_FLC_1,DARK_SUBTRACTED_TOTAL_FLUX_SEM_FLC_2
caldata_set2_20220428_675-50_EmptySlot_011_cam2.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,08:52.4,22:08:51:928,22:08:35:052,08:52.4,12:08:51:933,12:08:35:057,59697.92283,59697.92281,59697.92263,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,13:31.0,+19:43:38.49,2000,P_OPT2,3.4,1,0.08125,89.94985,89.91875,Nasmyth-IR,OFF,Opt,29.4,619.8,281.75,4.7,2,10000,801,0,100000,10000,33.75,1,1,8,4,/mnt/data/20220428/,caldata_set2_20220428_675-50_EmptySlot_0,11,300,152,165,675-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,57.49973,-07:59:08.37,ADI,-507063804.7,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T22:08:59,154241791.3,121894951.2,83328655,71652809.13,681057.0377,604034.9022,104030.7803,89454.19367
caldata_set2_20220428_675-50_EmptySlot_012_cam1.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,09:20.2,22:09:19:740,22:09:02:878,09:20.2,12:09:19:744,12:09:02:882,59697.92315,59697.92314,59697.92294,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,13:58.9,+19:43:38.96,2000,P_OPT2,3.4,1,0.08125,89.9501,89.91875,Nasmyth-IR,OFF,Opt,28.9,619.8,281.85,4.7,1,10000,801,0,100000,10000,45,1,1,8,5,/mnt/data/20220428/,caldata_set2_20220428_675-50_EmptySlot_0,12,300,152,165,675-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,57.49973,-07:59:08.37,ADI,-507123498.1,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T22:09:24,48709641.63,50739811.53,94905626.14,87299024.88,381052.2762,388998.9068,118483.9278,108987.5467
caldata_set2_20220428_675-50_EmptySlot_012_cam2.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,09:20.2,22:09:19:740,22:09:02:878,09:20.2,12:09:19:744,12:09:02:882,59697.92315,59697.92314,59697.92294,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,13:58.9,+19:43:38.96,2000,P_OPT2,3.4,1,0.08125,89.9501,89.91875,Nasmyth-IR,OFF,Opt,28.9,619.8,281.85,4.7,2,10000,801,0,100000,10000,45,1,1,8,5,/mnt/data/20220428/,caldata_set2_20220428_675-50_EmptySlot_0,12,300,152,165,675-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,57.49973,-07:59:08.37,ADI,-507123498.1,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T22:09:27,102265164,100403180.2,94736731.29,84108502.93,552238.2449,546890.4757,118273.0728,105004.3732
caldata_set2_20220428_675-50_EmptySlot_013_cam1.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,09:48.1,22:09:47:643,22:09:30:768,09:48.1,12:09:47:646,12:09:30:771,59697.92347,59697.92346,59697.92326,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,14:26.9,+19:43:39.44,2000,P_OPT2,3.4,1,0.08125,89.94962,89.91875,Nasmyth-IR,OFF,Opt,28.4,619.8,281.95,4.8,1,10000,801,0,100000,10000,56.25,1,1,8,6,/mnt/data/20220428/,caldata_set2_20220428_675-50_EmptySlot_0,13,300,152,165,675-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,57.49973,-07:59:08.37,ADI,-507183196.1,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T22:09:51,68035040.5,63844044.53,95175631.91,83987247.38,451904.5531,437410.794,118821.0136,104852.993
caldata_set2_20220428_675-50_EmptySlot_013_cam2.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,09:48.1,22:09:47:643,22:09:30:768,09:48.1,12:09:47:646,12:09:30:771,59697.92347,59697.92346,59697.92326,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,14:26.9,+19:43:39.44,2000,P_OPT2,3.4,1,0.08125,89.94962,89.91875,Nasmyth-IR,OFF,Opt,28.4,619.8,281.95,4.8,2,10000,801,0,100000,10000,56.25,1,1,8,6,/mnt/data/20220428/,caldata_set2_20220428_675-50_EmptySlot_0,13,300,152,165,675-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,57.49973,-07:59:08.37,ADI,-507183196.1,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T22:09:55,59866065.29,71702187.83,91166329.29,65003925.96,419061.1504,459758.6628,113815.6421,81153.46562
caldata_set2_20220428_675-50_EmptySlot_014_cam1.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,10:15.6,22:10:15:123,22:09:58:275,10:15.6,12:10:15:127,12:09:58:278,59697.92379,59697.92379,59697.92359,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,14:54.4,+19:43:39.91,2000,P_OPT2,3.4,1,0.08125,89.94963,89.91875,Nasmyth-IR,OFF,Opt,27.7,619.8,281.95,4.8,1,10000,801,0,100000,10000,67.5,1,1,8,7,/mnt/data/20220428/,caldata_set2_20220428_675-50_EmptySlot_0,14,300,152,165,675-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,57.49973,-07:59:08.37,ADI,-507242898.8,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T22:10:19,70855091.38,71678988.84,85911730.73,70641863.17,461322.9543,463933.5831,107255.5939,88192.08886
caldata_set2_20220428_675-50_EmptySlot_014_cam2.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,10:15.6,22:10:15:123,22:09:58:275,10:15.6,12:10:15:127,12:09:58:278,59697.92379,59697.92379,59697.92359,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,14:54.4,+19:43:39.91,2000,P_OPT2,3.4,1,0.08125,89.94963,89.91875,Nasmyth-IR,OFF,Opt,27.7,619.8,281.95,4.8,2,10000,801,0,100000,10000,67.5,1,1,8,7,/mnt/data/20220428/,caldata_set2_20220428_675-50_EmptySlot_0,14,300,152,165,675-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,57.49973,-07:59:08.37,ADI,-507242898.8,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T22:10:22,51087604.69,53004809.73,92915595.83,86611765.99,385364.1101,392858.9174,115999.4954,108129.5456
caldata_set2_20220428_675-50_EmptySlot_015_cam1.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,10:43.5,22:10:43:001,22:10:26:050,10:43.5,12:10:43:005,12:10:26:056,59697.92411,59697.92411,59697.92391,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,15:22.4,+19:43:40.38,2000,P_OPT2,3.4,1,0.08125,89.94963,89.91875,Nasmyth-IR,OFF,Opt,27.9,619.8,282.05,4.7,1,10000,801,0,100000,10000,78.75,1,1,8,8,/mnt/data/20220428/,caldata_set2_20220428_675-50_EmptySlot_0,15,300,152,165,675-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,57.49973,-07:59:08.37,ADI,-507300473.6,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T22:10:47,56517857.21,68780973.2,95445692.52,80032869.92,411141.009,454273.4532,119158.1679,99916.19216
caldata_set2_20220428_675-50_EmptySlot_015_cam2.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,10:43.5,22:10:43:001,22:10:26:050,10:43.5,12:10:43:005,12:10:26:056,59697.92411,59697.92411,59697.92391,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,15:22.4,+19:43:40.38,2000,P_OPT2,3.4,1,0.08125,89.94963,89.91875,Nasmyth-IR,OFF,Opt,27.9,619.8,282.05,4.7,2,10000,801,0,100000,10000,78.75,1,1,8,8,/mnt/data/20220428/,caldata_set2_20220428_675-50_EmptySlot_0,15,300,152,165,675-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,57.49973,-07:59:08.37,ADI,-507300473.6,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T22:10:50,79536252.79,57501044.24,94293130.49,87174956.68,485259.5639,410138.3609,117719.264,108832.655
caldata_set2_20220428_675-50_EmptySlot_016_cam1.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,11:35.4,22:11:34:964,22:11:18:144,11:35.4,12:11:34:967,12:11:18:148,59697.92472,59697.9247,59697.92451,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,16:14.4,+19:43:41.28,2000,P_OPT2,3.4,1,0.08125,89.94963,89.91875,Nasmyth-IR,OFF,Opt,29.3,619.8,282.15,4.8,1,10000,801,0,100000,10000,0,1,1,8,1,/mnt/data/20220428/,caldata_set2_20220428_675-50_EmptySlot_0,16,300,152,165,675-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,69.9998,-07:59:08.37,ADI,-507411370.9,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T22:11:39,66938890.37,50503182.48,91394838.51,86904829.67,448037.9475,387922.5639,114100.922,108495.4178
caldata_set2_20220428_675-50_EmptySlot_016_cam2.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,11:35.4,22:11:34:964,22:11:18:144,11:35.4,12:11:34:967,12:11:18:148,59697.92472,59697.9247,59697.92451,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,16:14.4,+19:43:41.28,2000,P_OPT2,3.4,1,0.08125,89.94963,89.91875,Nasmyth-IR,OFF,Opt,29.3,619.8,282.15,4.8,2,10000,801,0,100000,10000,0,1,1,8,1,/mnt/data/20220428/,caldata_set2_20220428_675-50_EmptySlot_0,16,300,152,165,675-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,69.9998,-07:59:08.37,ADI,-507411370.9,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T22:11:42,64740484.2,102066925.9,91810884.58,83729226.12,436458.418,551346.88,114620.3303,104530.8691
caldata_set2_20220428_675-50_EmptySlot_017_cam1.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,12:03.9,22:12:03:455,22:11:46:597,12:03.9,12:12:03:458,12:11:46:601,59697.92505,59697.92504,59697.92484,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,16:43.0,+19:43:41.77,2000,P_OPT2,3.4,1,0.08125,89.94963,89.91875,Nasmyth-IR,OFF,Opt,30.2,619.8,282.15,4.8,1,10000,801,0,100000,10000,11.25,1,1,8,2,/mnt/data/20220428/,caldata_set2_20220428_675-50_EmptySlot_0,17,300,152,165,675-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,69.9998,-07:59:08.37,ADI,-507473224.4,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T22:12:07,32117125.97,53195275.64,93863129.37,86801008.19,307596.3094,398472.3785,117182.4337,108365.803
caldata_set2_20220428_675-50_EmptySlot_017_cam2.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,12:03.9,22:12:03:455,22:11:46:597,12:03.9,12:12:03:458,12:11:46:601,59697.92505,59697.92504,59697.92484,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,16:43.0,+19:43:41.77,2000,P_OPT2,3.4,1,0.08125,89.94963,89.91875,Nasmyth-IR,OFF,Opt,30.2,619.8,282.15,4.8,2,10000,801,0,100000,10000,11.25,1,1,8,2,/mnt/data/20220428/,caldata_set2_20220428_675-50_EmptySlot_0,17,300,152,165,675-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,69.9998,-07:59:08.37,ADI,-507473224.4,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T22:12:10,133044491.4,91701200.73,92015135.49,83880222.24,631709.3388,522253.2679,114875.3252,104719.3786
caldata_set2_20220428_675-50_EmptySlot_018_cam1.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,12:31.5,22:12:30:983,22:12:14:141,12:31.5,12:12:30:986,12:12:14:145,59697.92536,59697.92535,59697.92516,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,17:10.6,+19:43:42.25,2000,P_OPT2,3.4,1,0.08125,89.94962,89.91875,Nasmyth-IR,OFF,Opt,30.1,619.9,282.25,4.8,1,10000,801,0,100000,10000,22.5,1,1,8,3,/mnt/data/20220428/,caldata_set2_20220428_675-50_EmptySlot_0,18,300,152,165,675-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,69.9998,-07:59:08.37,ADI,-507530816.7,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T22:12:35,7532451.295,55330271.56,94385708.82,87252672.74,138898.6108,406543.752,117834.8425,108929.6788
caldata_set2_20220428_675-50_EmptySlot_018_cam2.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,12:31.5,22:12:30:983,22:12:14:141,12:31.5,12:12:30:986,12:12:14:145,59697.92536,59697.92535,59697.92516,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,17:10.6,+19:43:42.25,2000,P_OPT2,3.4,1,0.08125,89.94962,89.91875,Nasmyth-IR,OFF,Opt,30.1,619.9,282.25,4.8,2,10000,801,0,100000,10000,22.5,1,1,8,3,/mnt/data/20220428/,caldata_set2_20220428_675-50_EmptySlot_0,18,300,152,165,675-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,69.9998,-07:59:08.37,ADI,-507530816.7,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T22:12:38,188050000.5,88312841.73,93396715.01,84664345.07,753204.3881,512329.0193,116600.1436,105698.3085
caldata_set2_20220428_675-50_EmptySlot_019_cam1.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,12:59.1,22:12:58:599,22:12:41:759,12:59.1,12:12:58:603,12:12:41:763,59697.92568,59697.92567,59697.92548,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,17:38.3,+19:43:42.73,2000,P_OPT2,3.4,1,0.08125,89.94965,89.91875,Nasmyth-IR,OFF,Opt,30.3,619.9,282.35,4.8,1,10000,801,0,100000,10000,33.75,1,1,8,4,/mnt/data/20220428/,caldata_set2_20220428_675-50_EmptySlot_0,19,300,152,165,675-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,69.9998,-07:59:08.37,ADI,-507590546.7,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T22:13:02,4471045.316,56774543.77,94503647.88,83295507.61,99742.44959,411891.2598,117982.0822,103989.3978
caldata_set2_20220428_675-50_EmptySlot_019_cam2.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,12:59.1,22:12:58:599,22:12:41:759,12:59.1,12:12:58:603,12:12:41:763,59697.92568,59697.92567,59697.92548,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,17:38.3,+19:43:42.73,2000,P_OPT2,3.4,1,0.08125,89.94965,89.91875,Nasmyth-IR,OFF,Opt,30.3,619.9,282.35,4.8,2,10000,801,0,100000,10000,33.75,1,1,8,4,/mnt/data/20220428/,caldata_set2_20220428_675-50_EmptySlot_0,19,300,152,165,675-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,69.9998,-07:59:08.37,ADI,-507590546.7,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T22:13:06,196662396.3,86977848.35,93710956.36,86744673.13,770447.7958,508306.9545,116992.4549,108295.4721
caldata_set2_20220428_675-50_EmptySlot_02_cam1.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,04:13.4,22:04:12:895,22:03:55:937,04:13.4,12:04:12:899,12:03:55:941,59697.9196,59697.91958,59697.91939,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,08:51.5,+19:43:33.83,2000,P_OPT2,3.4,1,0.08125,89.94984,89.91875,Nasmyth-IR,OFF,Opt,28,619.9,282.25,5.3,1,10000,801,0,100000,10000,22.5,1,1,8,3,/mnt/data/20220428/,caldata_set2_20220428_675-50_EmptySlot_0,2,300,152,165,675-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,45.00019,-07:59:08.37,ADI,-506469259.3,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T22:04:16,33146601.36,21383221.03,95122392.8,81743701.23,312526.4033,248590.9462,118754.5478,102052.0615
caldata_set2_20220428_675-50_EmptySlot_02_cam2.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,04:13.4,22:04:12:895,22:03:55:937,04:13.4,12:04:12:899,12:03:55:941,59697.9196,59697.91958,59697.91939,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,08:51.5,+19:43:33.83,2000,P_OPT2,3.4,1,0.08125,89.94984,89.91875,Nasmyth-IR,OFF,Opt,28,619.9,282.25,5.3,2,10000,801,0,100000,10000,22.5,1,1,8,3,/mnt/data/20220428/,caldata_set2_20220428_675-50_EmptySlot_0,2,300,152,165,675-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,45.00019,-07:59:08.37,ADI,-506469259.3,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T22:04:20,134872020.1,161519687.6,91108169.41,79970020.08,636188.7959,697077.596,113743.033,99837.72794
caldata_set2_20220428_675-50_EmptySlot_020_cam1.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,13:26.7,22:13:26:236,22:13:09:385,13:26.7,12:13:26:241,12:13:09:388,59697.926,59697.926,59697.9258,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,18:05.9,+19:43:43.21,2000,P_OPT2,3.4,1,0.08125,89.94963,89.91875,Nasmyth-IR,OFF,Opt,29.6,619.9,282.35,4.9,1,10000,801,0,100000,10000,45,1,1,8,5,/mnt/data/20220428/,caldata_set2_20220428_675-50_EmptySlot_0,20,300,152,165,675-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,69.9998,-07:59:08.37,ADI,-507650281.4,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T22:13:30,23728123.07,57563939.61,93210596.19,84874357.34,263591.7712,414815.8711,116367.7855,105960.4961
caldata_set2_20220428_675-50_EmptySlot_020_cam2.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,13:26.7,22:13:26:236,22:13:09:385,13:26.7,12:13:26:241,12:13:09:388,59697.926,59697.926,59697.9258,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,18:05.9,+19:43:43.21,2000,P_OPT2,3.4,1,0.08125,89.94963,89.91875,Nasmyth-IR,OFF,Opt,29.6,619.9,282.35,4.9,2,10000,801,0,100000,10000,45,1,1,8,5,/mnt/data/20220428/,caldata_set2_20220428_675-50_EmptySlot_0,20,300,152,165,675-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,69.9998,-07:59:08.37,ADI,-507650281.4,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T22:13:33,154907420.7,86281718.54,92834407.84,86503780.42,682579.2587,506075.2057,115898.1371,107994.7321
caldata_set2_20220428_675-50_EmptySlot_021_cam1.fits,TRUE,16,3,256,256,1602,TRUE,32768,4/28/22,lo dark,13:56.2,22:13:54:464,22:13:37:566,13:56.2,12:13:54:468,12:13:37:573,59697.92635,59697.92632,59697.92612,-,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,#,None,Standby,IMAG_POL,FK5,180,18:35.5,+19:43:43.73,2000,P_OPT2,3.4,1,0.08125,89.94993,89.91875,Nasmyth-IR,OFF,Opt,30.3,619.9,282.35,4.9,1,10000,801,0,100000,10000,56.25,1,1,8,6,/mnt/data/20220428/,caldata_set2_20220428_675-50_EmptySlot_0,21,300,152,165,675-50,EmptySlot,1,T,IN,0,0,-07:59:08,1,ADI,-39,163.025,46:31.8,ASYNC,SCEXAO,348.72,35708928,MIRROR,152.63,15629312,OPEN,24,100,10.8,0,69.9998,-07:59:08.37,ADI,-507712154.3,-39,46:31.8,STAND-BY,0,ao188cmtx.oct,0,1,1,0,OFF,0,0,0,ao188ttctrl.oct,0,0,2022-04-28T22:13:59,54975919.37,57734547.02,86680113.93,76661271.75,405366.5885,415513.7754,108214.8738,95706.95599
